,0
413,1584.4736781425188
414,1585.4815461796336
415,1586.7390609664276
416,1586.2022163805789
417,1585.945943143106
418,1585.7133264326283
419,1587.3446177382573
420,1587.2361983891456
421,1587.2403035812792
422,1587.6535621545102
423,1587.6240986623209
424,1586.835456652103
425,1586.5733873848503
426,1585.181989858261
427,1584.4014430252114
428,1584.8529051987546
429,1584.5490475674317
430,1585.2730339199084
431,1585.217807481875
432,1584.407427980844
433,1581.8624424630316
434,1580.5459354309432
435,1581.874851628992
436,1582.6010332087142
437,1583.3291445344166
438,1583.6858263421304
439,1584.630924022547
440,1584.1688144339184
441,1584.043620610039
442,1584.099981735677
443,1584.1429258555152
444,1582.7807535887107
445,1584.7210126446405
446,1584.580552244736
447,1587.2165430065493
448,1587.4971158252356
449,1586.5557991535527
450,1584.707694462739
451,1585.1190800905574
452,1586.3731400607987
453,1587.9477494219182
454,1587.736454741222
455,1588.0056352483034
456,1589.833849205597
457,1590.7015003448425
458,1590.9135879983235
459,1590.8893860852086
460,1588.3070055120902
461,1588.0545736399047
462,1586.972194443691
463,1589.1664833063753
464,1589.576895542748
465,1589.9917277076788
466,1590.4074471260353
467,1591.3848490920097
468,1591.7166273075056
469,1590.761971816624
470,1589.9795672050593
471,1589.8529281189515
472,1587.294997680164
473,1586.9342907290934
474,1587.0835676262807
475,1586.3795599615362
476,1584.5631716380815
477,1585.2482938175124
478,1586.4857465758596
479,1586.913020303994
480,1587.4715403977984
481,1586.349660119842
482,1584.5131959522948
483,1584.9820023135396
484,1585.1492736549828
485,1583.8050616810729
486,1584.3108719372617
487,1585.6805338733232
488,1583.48938968131
489,1584.064420885113
490,1584.7506475718797
491,1584.2823201668987
492,1583.9042680799084
493,1584.0632361210785
494,1585.3573517972943
495,1586.1878269831084
496,1585.356869899047
497,1586.0042903205697
498,1584.939395846359
499,1581.1112569679283
500,1580.7690480763783
501,1581.191099087906
502,1581.3259299118292
503,1580.8121975926995
504,1580.8229265973096
505,1582.3987613404015
506,1583.1710140958492
507,1584.055679241441
508,1583.7912443756072
509,1585.3066255610686
510,1587.3567254436148
511,1589.0535232548955
512,1590.229582915691
513,1590.2906445469189
514,1590.1738219933238
515,1590.9928087867488
516,1591.4829927584592
517,1591.8118333859875
518,1592.470410289544
519,1592.3292608524077
520,1592.8368802776279
521,1593.8517608993745
522,1594.1534941681425
523,1594.3128059570524
524,1595.3990595059838
525,1596.6117472040855
526,1596.8451718009171
527,1596.9458118265086
528,1596.7716612104773
529,1593.1844671319702
530,1592.9675250808953
531,1593.1883496279645
532,1593.493145131958
533,1593.3976751110545
534,1593.9739358278346
535,1592.564203425366
536,1591.37063691084
537,1590.7887925388811
538,1590.413192761799
539,1590.3511007945503
540,1590.8796667445959
541,1590.0152837009034
542,1590.1627459912688
543,1589.9211097656673
544,1588.9094385010033
545,1590.0695558084756
546,1589.195182844083
547,1584.100516243169
548,1584.7316789059637
549,1583.9051352292174
550,1583.3892791970168
551,1584.2829766356274
552,1583.080385498301
553,1581.9629051323536
554,1581.00940749666
555,1579.6864314202091
556,1579.8380058724442
557,1580.2349853526187
558,1581.8276848205726
559,1581.4997214029745
560,1582.7966076889072
561,1584.6425936701055
562,1584.9766036428393
563,1585.0132602878916
564,1585.4968001664754
565,1585.1553972911197
566,1583.4594414306966
567,1583.4420505986611
568,1583.2506232173828
569,1583.0660169363603
570,1582.671386103688
571,1580.253732335204
572,1580.7662008553186
573,1580.2129934109346
574,1580.885724483628
575,1580.9522262097698
576,1582.0333598411983
577,1581.6254270336945
578,1581.4295404119425
579,1578.9671901020713
580,1577.4623216778466
581,1577.6292444311302
582,1577.9612794011946
583,1579.5904535089676
584,1579.2083486262889
585,1578.4406165196347
586,1578.335251655884
587,1579.201561227262
588,1579.665894689574
589,1579.835111355739
590,1579.5604377332006
591,1578.5619327837685
592,1577.5066322726366
593,1577.5139048401136
594,1576.0088059083316
595,1576.5482678793571
596,1573.4034246360156
597,1573.9328404207731
598,1573.3830219639972
599,1573.4815575396615
600,1573.1375042505033
601,1574.1720877270602
602,1574.2550058246518
603,1573.4277362318333
604,1573.9695000321155
605,1574.9120897110286
606,1576.0043393500428
607,1575.6079817148918
608,1574.0527114074944
609,1574.8117696183967
610,1574.4548763485373
611,1574.2112294792896
612,1573.6265514138101
613,1572.9072064544491
614,1570.4072853765117
615,1570.5776216049676
616,1568.7562998621383
617,1566.91313530918
618,1564.7936913107674
619,1561.8003954999667
620,1559.810134998128
621,1561.025564012627
622,1562.1542690383696
623,1559.574603338561
624,1557.2358146935348
625,1557.978285524276
626,1558.7449885947249
627,1558.0571672874814
628,1558.4470136289915
629,1557.5178215328256
630,1557.3381838434077
631,1557.7167644042554
632,1558.2003579913796
633,1559.0755766486443
634,1559.6519131608136
635,1558.8567754659223
636,1558.8344214305844
637,1560.0026217399527
638,1559.6326732715763
639,1560.2554266882316
640,1560.998433707623
641,1561.7749822398237
642,1562.6765935357544
643,1563.3795413009282
644,1562.8701826611832
645,1563.2220422839448
646,1563.3104958503022
647,1562.6687685817585
648,1562.6592270986912
649,1564.1128287879067
650,1564.1939911082068
651,1563.2703343085218
652,1564.3474310209658
653,1564.9740457599785
654,1564.9023502215832
