,0
0,4.033828082559634
1,4.342306481887448
2,5.055736611362111
3,5.356122745981611
4,5.541145397930602
5,5.487018011384239
6,5.660573000433826
7,5.682946679338909
8,5.954556592332302
9,6.147006655840198
10,6.388639297948272
11,6.48489544496748
12,6.418404975768981
13,6.499232853057854
14,6.676810749937572
15,6.353728424705666
16,6.266523755255335
17,6.245457445572202
18,5.961336340237063
19,5.963855330752741
20,5.882912942179923
21,5.699071399241914
22,5.653506074231501
23,5.571128299616553
24,5.54855973943474
25,5.3998817130987025
26,5.2214603224650356
27,5.124912476239878
28,5.04517702511331
29,4.902223493044341
30,4.853385287925473
31,4.8683895041570135
32,4.817238374648668
33,4.849708005910739
34,4.865076923977871
35,4.896747079106281
36,4.889238360827419
37,4.89516668101419
38,4.919641346267243
39,4.9642626355261426
40,4.993370092087648
41,5.026212340341342
42,4.997260136130411
43,5.041835587124223
44,5.05534904820534
45,5.025250125997637
46,5.0451242131132386
47,5.028374720232385
48,5.02381713752623
49,4.991963367236103
50,5.000872813225534
51,4.994476258712388
52,5.037478600298683
53,5.028508407643986
54,5.014302665756926
55,5.043438602711385
56,5.064788884354991
57,5.085165524442724
58,5.105650233908824
59,5.144420671146214
60,5.138728506878489
61,5.196244924306128
62,5.220575645515622
63,5.2254079436510485
64,5.255923285911617
65,5.253788474283306
66,5.267326776020882
67,5.279350457996028
68,5.307299115759602
69,5.3382793631131475
70,5.361657366972965
71,5.396089306873872
72,5.445966595891565
73,5.455156140572655
74,5.462675413863614
75,5.473888594000465
76,5.486319116045338
77,5.475578097255523
78,5.5003829054953775
79,5.498427684833926
80,5.51147692903924
81,5.516180311835014
82,5.474362128221774
83,5.46614747632878
84,5.460072103809355
85,5.445964035583125
86,5.384397762858179
87,5.344493338909678
88,5.328983677380315
89,5.319520276093294
90,5.337652188291979
91,5.3341385947601765
92,5.336857529227133
93,5.338312786303499
94,5.368200026072127
95,5.365480157094813
96,5.363371416577043
97,5.359930942228234
98,5.348128164700575
99,5.348202127748725
100,5.3702885707999375
101,5.3663579124685885
102,5.3820522840586404
