,0
0,3.8991705129106973
1,4.2600456684774235
2,4.9751730132385825
3,5.246636691865356
4,5.438345948638672
5,5.393134231753723
6,5.569740227408835
7,5.581403006875226
8,5.851084675313003
9,6.0490255399359585
10,6.270480559434874
11,6.370200691074035
12,6.307768317993737
13,6.382730367593284
14,6.5662567063729025
15,6.258534160473228
16,6.183330144588163
17,6.170482420098771
18,5.892427072133
19,5.899828601530379
20,5.817917802629261
21,5.632280323710772
22,5.586037672865263
23,5.503615241324833
24,5.476798766777182
25,5.335499107188341
26,5.158462315859312
27,5.065112397931882
28,4.9818688322908455
29,4.841161431860079
30,4.786055392220721
31,4.800400061898502
32,4.75260916164499
33,4.779974037843061
34,4.7973912268203005
35,4.827104374518643
36,4.816452826301778
37,4.818784457384615
38,4.844845838286115
39,4.885693217006204
40,4.912445237862099
41,4.947243961397359
42,4.918797927247513
43,4.9637191467025215
44,4.9783767194309405
45,4.952038721555456
46,4.97263523227017
47,4.956795537730984
48,4.954990170059118
49,4.923754031710261
50,4.932709723343967
51,4.9271279133206365
52,4.970606679145087
53,4.963018178073843
54,4.950737061551858
55,4.978710318894335
56,4.999220595312154
57,5.02092910598148
58,5.040807191106999
59,5.077769485910004
60,5.072888734834984
61,5.128379102058748
62,5.151381077387034
63,5.158896797467269
64,5.1891035868269375
65,5.188329675069139
66,5.201016172897534
67,5.21269590192551
68,5.2393042239121534
69,5.269576646533326
70,5.293291116186737
71,5.327343686486694
72,5.37700213206595
73,5.38607378137011
74,5.392240024963221
75,5.4032069952176975
76,5.415099648049676
77,5.4040318579613205
78,5.429243016911081
79,5.428091127322336
80,5.439902647265672
81,5.4449548954538525
82,5.403673298474954
83,5.39589980787836
84,5.389556722429249
85,5.376274755184838
86,5.313928604319118
87,5.272334094312522
88,5.256989323091944
89,5.247712512355757
90,5.266491754637843
91,5.2632216919039205
92,5.264468110076328
93,5.265832973457514
94,5.2955658697966745
95,5.293588472620988
96,5.290907743994721
97,5.288258342208745
98,5.27725478887074
99,5.276694262570013
100,5.299149673375347
101,5.2949991171857915
102,5.310452903566982
103,5.314390259928309
104,5.315776598809957
105,5.332900877152037
106,5.333282585217351
107,5.344339733351329
108,5.342999281086736
109,5.338913935611906
110,5.356449861530719
111,5.376067738093558
112,5.376166343591607
113,5.375426298308787
114,5.381361395279597
115,5.371416385642666
116,5.37096990536053
117,5.391296622110802
118,5.409824149139715
119,5.44059436088104
120,5.455166521191947
121,5.475910354944527
122,5.512504520661589
123,5.526410887695493
124,5.519867689740665
125,5.550758300802709
126,5.582327367536847
127,5.6080427417257255
128,5.591122334442725
129,5.596864586143669
130,5.592004061181223
131,5.584953324308023
132,5.570147126620209
133,5.577915415878771
134,5.578123237677678
135,5.567908903257631
136,5.561236727335476
137,5.544896024276405
138,5.534526037621978
139,5.529269969002965
140,5.502117445907349
141,5.499603218562271
142,5.474678431803706
143,5.457735436336731
144,5.443598104562847
145,5.4334807698032925
146,5.439488226887407
147,5.441261799185664
148,5.4338707495525425
149,5.431741538576985
150,5.435210150126883
151,5.427530325957437
152,5.416719183428713
153,5.410436126161605
154,5.417288766142953
155,5.416084116789131
156,5.430130073682203
157,5.433704056167291
158,5.4346138880562265
159,5.440313369091429
160,5.453495464131302
161,5.430908797956408
162,5.421465406257053
163,5.402167062675529
164,5.378830687597001
165,5.355236484082396
166,5.325368128625963
167,5.2993933664633746
168,5.288489312934797
169,5.281703611423864
170,5.261666243211604
171,5.248921833873987
172,5.236560818920521
173,5.212365289587401
174,5.192714184818914
175,5.181357600193071
176,5.165413157787282
177,5.147763982771464
178,5.135847098942052
179,5.1294094634590115
180,5.114369191444529
181,5.099298138425702
182,5.08854363591888
183,5.089578472888065
184,5.080202327826735
185,5.080411904953681
186,5.086244197918647
187,5.085597974326099
188,5.100701637891524
189,5.100973636422667
190,5.117228915398011
191,5.134810170039105
192,5.148393528846154
193,5.15803668893446
194,5.177512512330938
195,5.189180369347519
196,5.208207915545796
197,5.219567054619748
198,5.222140757535618
199,5.225057820529668
200,5.219342702457955
201,5.232164973498073
202,5.24001681244375
203,5.235989493881597
204,5.24445982736676
205,5.249419226484356
206,5.246705059701153
207,5.254386270919237
208,5.25831338646553
209,5.2638700997671215
210,5.273241987162701
211,5.278297873754084
212,5.287889642545195
213,5.290950919485596
214,5.2914922125800326
215,5.303389141054297
216,5.318971176810399
217,5.331376313640393
218,5.330601585864214
219,5.3276429736312085
220,5.322218793590835
221,5.321490561626145
222,5.314848411467243
223,5.307517570750278
224,5.301749386330727
225,5.320715760815674
226,5.325842391254867
227,5.33232251129032
228,5.338517386452747
229,5.334875697275858
230,5.348174371160548
231,5.337905887601203
232,5.3236848026820125
233,5.310917314611195
234,5.289691263620173
235,5.283858485908957
236,5.274632598212598
237,5.278127834596865
238,5.268341493725302
239,5.259514529327414
240,5.259058646675004
241,5.261218332581138
242,5.26080497695957
243,5.251596906795387
244,5.247943459456849
245,5.237443171643698
246,5.22878738726265
247,5.222640654275908
248,5.220213976455616
249,5.222559343746555
250,5.214544707919696
251,5.211072227565376
252,5.202015557345695
253,5.1943214158285
254,5.185575999244815
255,5.171505881960848
256,5.162971950045002
257,5.155384727389992
258,5.151853200007355
259,5.143279419350239
260,5.138081859784993
261,5.1326810079457115
262,5.1273744829025665
263,5.1043111543278545
264,5.104580007162006
265,5.103584098333696
266,5.098479931864564
267,5.102918205416179
268,5.101639541775872
269,5.102798053364444
270,5.110006591345749
271,5.112519087295571
272,5.114409367724932
273,5.114940218605813
274,5.12200874632803
275,5.127659015320521
276,5.138994025706149
277,5.1481088644588295
278,5.157032453642986
279,5.161797790170057
280,5.17129355084088
281,5.176892918440408
282,5.190050818943287
283,5.197874765886081
284,5.205612676507213
285,5.218547781208548
286,5.217006265071926
287,5.2230413118577035
288,5.2173724582149115
289,5.202317414957576
290,5.1902338512451935
291,5.176477002091208
292,5.164083769489648
293,5.164814565870263
294,5.163798148215165
295,5.167617545672482
296,5.1655376783873015
297,5.167796874268489
298,5.164781857162281
299,5.156202586755326
300,5.1579072254331635
301,5.15121162588939
302,5.143480054712862
303,5.136678495518429
304,5.131649507602054
305,5.122131218342291
306,5.124864219644477
307,5.124851281018174
308,5.11173009131258
309,5.1087919113647775
310,5.1040410534278395
311,5.104672005118621
312,5.09816272532933
313,5.096669027701314
314,5.083677832283894
315,5.076498275355075
316,5.064786422933164
317,5.048580443722963
318,5.058092281194583
319,5.070052208308218
320,5.073928501886861
321,5.071311180069339
322,5.065163074246053
323,5.062973025400256
324,5.0720237281095635
325,5.073456604167791
326,5.074792116163937
327,5.076975050721642
328,5.080954194703228
329,5.082470907102049
330,5.091824904147802
331,5.088090271472168
332,5.095003285895423
333,5.08967337935226
334,5.084433547013179
335,5.086869286026119
336,5.085370291756878
337,5.085075106216651
338,5.080355446060324
339,5.077668394934828
340,5.083804507112752
341,5.086160528820987
342,5.090192182337303
343,5.0900145027248636
344,5.091386533781005
345,5.089914684189504
346,5.092706358288605
347,5.096599917395167
348,5.099203212098345
349,5.097826894831947
350,5.098538912082806
351,5.097867892710543
352,5.093057896551145
353,5.092854489440468
354,5.097013953370341
355,5.100773390891481
356,5.098280790008775
357,5.106786831946305
358,5.107565142920558
359,5.103035898757705
360,5.102249294650852
361,5.107977724427325
362,5.116598715410976
363,5.120343652489049
364,5.123180138675708
365,5.125702025073215
366,5.133376689382798
367,5.131363351668056
368,5.1330783322248505
369,5.135687866381288
370,5.132194187446548
371,5.137277265293145
372,5.141096358953337
373,5.139792439305514
374,5.1382630465780785
375,5.143333020932489
376,5.140217873166587
377,5.141964788497422
378,5.143709044127139
379,5.137163042299546
380,5.133710964512024
381,5.128757358140697
382,5.126637029157902
383,5.126353756799466
384,5.124699378328562
385,5.123651264509042
386,5.123494271969316
387,5.119941631217251
388,5.116233513818428
389,5.110692389740269
390,5.104229374816159
391,5.100734549365343
392,5.099423321170825
393,5.1022819415675915
394,5.101117505104189
395,5.095397855308097
396,5.100307976144195
397,5.103997891566116
398,5.109861330755414
399,5.108860314856091
400,5.110035442676152
401,5.1110487727485845
402,5.112809927630955
403,5.118103105646583
404,5.106702804786345
405,5.102834583441885
406,5.101948718667896
407,5.103215846137972
408,5.113297875051334
409,5.122163627282922
410,5.13140293771743
411,5.1455883196836085
412,5.154669491867989
413,5.159433696734488
414,5.16533594600283
415,5.171649181500589
416,5.181388842154188
417,5.18338960350062
418,5.1882455651271755
419,5.195457389747452
420,5.204047881413377
421,5.207460835518566
422,5.213064378725855
423,5.221861339612635
424,5.228477535330349
425,5.234345668244676
426,5.238163974739919
427,5.244992727056461
428,5.24844536657329
429,5.254599512078421
430,5.266675724248043
431,5.269355958742366
432,5.268370561812298
433,5.264955460974854
434,5.26647679415813
435,5.269114807604597
436,5.276970125810297
437,5.284137423978403
438,5.281262089682392
439,5.2794996493950554
440,5.274729411398388
441,5.2731404581528105
442,5.274041426175314
443,5.274560579887306
444,5.273173661780186
445,5.275374271545169
446,5.277412167106466
447,5.279322545631914
448,5.277144104396397
449,5.277280324247476
450,5.274073737673304
451,5.259662291639033
452,5.252489782084182
453,5.24785273112272
454,5.247724413850765
455,5.252032229429299
456,5.253695471796535
457,5.251900334802772
458,5.251630573774272
459,5.258941339060536
460,5.255818423286951
461,5.253468333524897
462,5.252606973807811
463,5.251476254517336
464,5.249480282436065
465,5.242278399329364
466,5.242107466797985
467,5.241204915250864
468,5.242711176299023
469,5.242108499147854
470,5.238514739882274
471,5.24003396843643
472,5.235121038048104
473,5.234178131651059
474,5.228556107982162
475,5.228974959303573
476,5.221507444181959
477,5.220277164541011
478,5.219541236452222
479,5.223090574771234
480,5.225274622231058
481,5.220845181578286
482,5.21696185827209
483,5.218172730601135
484,5.2113017475794035
485,5.204700675836849
486,5.2040317983933715
487,5.201787556486526
488,5.197258581266619
489,5.195501946418643
490,5.192415869957511
491,5.186640173388373
492,5.183990201624172
493,5.1821707037199145
