,0
0,397.9819422268017
1,789.3800524771409
2,827.691529154613
3,885.1382637001047
4,840.8163596818321
5,738.7952653348492
6,731.5407200169824
7,729.1170881306568
8,768.4648052780361
9,811.8255537279282
10,852.0194342343917
11,899.2130346391469
12,925.0361390745661
13,986.8741599728435
14,1032.9105665987634
15,1002.7703540913171
16,946.6367490993913
17,970.4051689320106
18,895.6745641565753
19,895.2692420532319
20,887.237456493421
21,896.1102920383299
22,889.6111261045744
23,894.8565368985769
24,893.3525638246755
25,852.1165122911364
26,811.4921546213484
27,776.7847090817427
28,748.3320242861757
29,711.7217815079282
30,693.4319706924759
31,693.0615322555407
32,681.512905405707
33,685.5438360968041
34,682.8576244832891
35,694.5322387752635
36,689.8880494415541
37,696.7858207408616
38,700.1573379742557
39,709.7979988401815
40,719.6149723576219
41,722.2806058746556
42,720.4696861783799
43,726.819830206368
44,721.6074785582526
45,718.2269149824648
46,722.7450107037075
47,724.3767069311045
48,723.7564170508098
49,720.8500101400834
50,719.4248540565827
51,712.5270294736592
52,713.6513190567903
53,708.7023768568633
54,702.5526154133407
55,706.0738774350046
56,704.6773739412205
57,708.5429642791873
58,712.1141499558472
59,713.1108091375719
60,715.8693707493514
61,716.5439854627401
62,717.5216806762268
63,719.0184533775304
64,723.6560637876174
65,722.3688805734233
66,724.0337776615098
67,723.6862859758386
68,728.3516638206927
69,729.2784716698046
70,734.1975819761653
71,737.6224663543901
72,739.8180285630608
73,735.8335412970234
74,731.282542725939
75,730.6024830561247
76,735.2483116301844
77,730.1961062785116
78,731.1758243164388
79,727.7101232514055
80,728.5629807543784
81,730.197582741009
82,724.9992948761051
83,723.2687412676393
84,716.6607707206297
85,717.9666091745808
86,702.3938210631378
87,703.4837643161991
88,703.6554837569261
89,701.2114775675726
90,704.1740887364106
91,704.2001032084256
92,708.5321479336105
93,712.8767826221617
94,717.0059373845568
95,720.8630630464145
96,721.9432349916827
97,724.3583537206028
98,718.0753871382306
99,715.3873827464448
100,720.004382443962
101,723.5102443153503
102,725.2233155167023
103,729.3732297542049
104,730.5116014823132
105,733.7281204771739
106,735.6040546004601
107,733.5567771614799
108,732.504791401667
109,733.8726734037715
110,737.4621557625536
111,740.9606951359383
112,743.0537130475676
113,742.7965933086319
114,745.1297770578843
115,748.4870559152644
116,747.842474881735
117,749.2554037985556
118,748.5843236969499
119,750.9080610805037
120,751.6781154321623
121,753.1912890089471
122,755.9577070661983
123,758.3492503770126
124,756.4377533287
125,759.6090396999201
