,0
0,4.19396950204913
1,4.5806890997461815
2,5.27329194140969
3,5.647144126429301
4,5.803234357160457
5,5.728666001378776
6,5.911032770855725
7,5.911475980750676
8,6.20171710194668
9,6.378474656016117
10,6.614196361228094
11,6.686868326669373
12,6.617334203347888
13,6.678961001838615
14,6.866356847358024
15,6.535208303358496
16,6.442460762964801
17,6.433397126544473
18,6.140594635256791
19,6.139519706630735
20,6.05665718634438
21,5.87200851520067
22,5.837111215740305
23,5.744663489171143
24,5.7292491541730675
25,5.586391619919178
26,5.414308968276616
27,5.327322362921415
28,5.254120789507014
29,5.112842517457735
30,5.058866500796321
31,5.076538514245654
32,5.0270886145752085
33,5.05955151788428
34,5.078299995113134
35,5.116664205751072
36,5.110817471524172
37,5.108869190551381
38,5.137436242852143
39,5.180504049699118
40,5.211712696506435
41,5.243854243608862
42,5.2088811507001695
43,5.256108547026822
44,5.270552806597212
45,5.238928131071117
46,5.25750505577784
47,5.239530450946805
48,5.242435706875579
49,5.210415664355406
50,5.218080220481557
51,5.209574595152487
52,5.25175018843727
53,5.242606991157558
54,5.226453370866965
55,5.257019520641828
56,5.281769487844407
57,5.300948467096422
58,5.321933242002581
59,5.360531198586962
60,5.352612578730051
61,5.408890529536145
62,5.43776857353843
63,5.4484482912087
64,5.482331200889468
65,5.4793787847190325
66,5.493154249984246
67,5.508347903546097
68,5.535120216105671
69,5.5643719393747615
70,5.588989713447024
71,5.623707804804379
72,5.675983628795473
73,5.685660174632713
74,5.693133233926395
75,5.708208234529431
76,5.718948664878333
77,5.707868273389494
78,5.734566211961717
79,5.7349946803003045
80,5.748359000723108
81,5.755754480055835
82,5.712489105206974
83,5.70462425736599
84,5.6985731918552265
85,5.683757496262314
86,5.626952905578309
87,5.589599879819486
88,5.570367315580446
89,5.558728585162607
90,5.576824016014478
91,5.5722233817348314
92,5.574060600055593
93,5.574073053905644
94,5.605069034643189
95,5.602982399677688
96,5.601143557485441
97,5.59851615677278
98,5.584229371373024
99,5.584563867733589
100,5.606985347234999
101,5.60274269243807
102,5.617785364570344
103,5.622780881856084
104,5.62518028661219
105,5.64336968858195
106,5.642568491562834
107,5.653622478551762
108,5.650831416540924
109,5.644881254149768
110,5.663150335318062
111,5.686598184055518
112,5.688208723231176
113,5.685390351615811
114,5.691229619246255
115,5.682070007959654
116,5.68266849274155
117,5.703889539697974
118,5.722750190128551
119,5.755945356837684
120,5.771541364030722
