,0
0,4.166910924597258
1,4.686294692198167
2,5.333941742942654
3,5.90474943690589
4,6.0320537725172345
5,5.949632516283898
6,6.120935062190616
7,6.210790059077452
8,6.534962416548364
9,6.71521040746952
10,6.931869442935183
11,6.979030173235582
12,6.903330397028691
13,6.978414852778649
14,7.178547487493529
15,6.8427113313141525
16,6.727949097901348
17,6.719642304304997
18,6.402964381057194
19,6.397464067096811
20,6.324114712296524
21,6.15672743541484
22,6.127856943879118
23,6.038519324769348
24,6.027033883916557
25,5.872416434777343
26,5.691500701593083
27,5.592732255585469
28,5.5117345016173225
29,5.3622618299328995
30,5.3250416437641634
31,5.34472354492422
32,5.301387354049862
33,5.330436482723538
34,5.346387502426927
35,5.371221974403151
36,5.3661395305172945
37,5.364864945293614
38,5.37857327809267
39,5.4279152109929365
40,5.44959459341163
41,5.486959491967697
42,5.449420629210042
43,5.503891587064677
44,5.513514040482114
45,5.490909833892868
46,5.514793007871715
47,5.494396069245852
48,5.494880662068393
49,5.4624202955948284
50,5.462920855381415
51,5.453386513062562
52,5.500693049571362
53,5.488327764056879
54,5.4738810862599525
55,5.503208523945347
56,5.522428622199103
57,5.550373291908202
58,5.571774672477345
59,5.620837446549153
60,5.617719984282544
61,5.678988018174797
62,5.714113079014525
63,5.720935371832415
64,5.7631144222761055
65,5.77402662572333
66,5.793233342662393
67,5.8131075221894974
68,5.847833064028469
69,5.885497820554299
70,5.912260135125173
71,5.947052802816117
72,5.998918235652052
73,6.0091529311382095
74,6.020192279143389
75,6.037596025181542
76,6.052489930960137
77,6.0420800164104405
78,6.0686860895059755
79,6.067729399438321
80,6.082888532187619
81,6.088507069048316
82,6.040202494404435
83,6.03015016367058
84,6.026331898286399
85,6.009525776252021
86,5.95284999547666
87,5.929193176643799
88,5.9147308874657165
89,5.907388052964602
90,5.927490983519838
91,5.926653546682682
92,5.928366553013263
93,5.928408387586741
94,5.95775204773019
95,5.956447397047695
96,5.948853982900071
97,5.943202992411986
98,5.9320210945924154
99,5.934330461712547
100,5.956636442794694
101,5.952357686113775
102,5.969226908022121
103,5.978404591987854
104,5.9800593513553
105,5.996707339088237
106,5.999223254178007
107,6.013979923368438
108,6.012951848187031
109,6.00959128622571
110,6.0290366036605265
111,6.048548608307727
112,6.0509808005110415
113,6.051533674667991
114,6.060303366447322
115,6.048732288423693
116,6.0531283345944225
117,6.078043948867288
118,6.09849645825202
119,6.131838052583599
120,6.148188127784281
121,6.170157645040272
122,6.2105721002404035
123,6.227715824415938
124,6.2191571709518465
125,6.254748948692133
126,6.289509856935596
127,6.311366867784745
128,6.292415782863084
129,6.301579667545592
130,6.295813312161505
131,6.286907760727577
132,6.272733975444349
133,6.2803293970283685
134,6.277887361747941
135,6.266585082664177
136,6.258014581852971
137,6.241080313278563
138,6.234224433652859
139,6.231044936276539
140,6.206095568892696
141,6.2016649266301656
142,6.174202181893454
143,6.155104928304929
144,6.1462055291384345
145,6.136346964642042
146,6.143191430562911
147,6.144525326121371
148,6.137681216370151
149,6.137850735020882
150,6.142578473929577
151,6.136044066125222
152,6.1229451183784285
153,6.1155814050221595
154,6.122775125173115
155,6.12048664665086
156,6.135709529831284
157,6.138487829692481
158,6.137939494780582
159,6.140477256552552
160,6.153211622822956
161,6.126021915938092
162,6.1146257911624895
163,6.090062023764419
164,6.059673795256304
165,6.0323006013243505
166,5.995246576590808
167,5.964698779662467
168,5.950850373467434
169,5.939730716912982
170,5.915141785939059
171,5.901422926145889
172,5.886235333973368
173,5.8582774058862785
174,5.837545968525729
175,5.824117354543763
176,5.804515557387352
177,5.783136842579497
178,5.767498705915177
179,5.758605373402729
180,5.740320326533089
181,5.7226765357205975
182,5.708770514009512
183,5.7072047504823935
184,5.69935977344504
185,5.7011234109117295
186,5.705814880997149
187,5.704693961483878
188,5.720192923240402
189,5.720448132368784
190,5.738387156850808
191,5.75629072633544
192,5.773841511337265
193,5.785173088579001
194,5.807564007932509
195,5.821678653417842
196,5.840662397623875
197,5.855349141790484
198,5.857899878697118
199,5.861628018671598
200,5.854546813243243
201,5.870281346633336
202,5.878999173901203
203,5.87666657284026
204,5.887900712240248
205,5.891917260101868
206,5.890315472607598
207,5.899166525777548
208,5.901698312374346
209,5.907685789205739
210,5.915652265568606
211,5.92145080681372
212,5.931332977848052
213,5.932816661001671
214,5.935910894476903
215,5.94983930361007
216,5.964980684468214
217,5.978920402562725
218,5.97885633818282
219,5.976182226570745
220,5.968933735461991
221,5.966640627543915
222,5.958247894516953
223,5.94895529543941
224,5.943987843278526
225,5.963776295193453
226,5.968316037743401
227,5.974031621867253
228,5.979349578128638
229,5.97502773791095
230,5.989322680332271
231,5.97794007978465
232,5.962540033760469
233,5.946562029174113
234,5.922966502791968
235,5.916771610685451
236,5.905019673583787
237,5.905630215198216
238,5.8922220355974755
239,5.881567789982932
240,5.884172364860795
241,5.885729990987473
242,5.881916273808569
243,5.870786841299455
244,5.867142921255425
245,5.8560878811175305
246,5.845307053314995
247,5.838033597941382
248,5.834371551303775
249,5.837545902418936
250,5.829323795773751
251,5.824943447012446
252,5.8156323702730575
253,5.809805264596632
254,5.799684862853793
255,5.78298755239993
256,5.771724069065965
257,5.763514982159568
258,5.7621738993011675
259,5.754108912839606
260,5.748506777239436
261,5.7428684870595355
262,5.737000584979362
263,5.712833583847473
264,5.7123555935070085
265,5.709130396436617
266,5.702880365085382
267,5.710928317573277
268,5.709911500806576
269,5.711160059703366
270,5.717479290392635
271,5.720644166987156
272,5.721083350441988
273,5.722607806909006
274,5.729152344901827
275,5.735494252683391
276,5.750971264003291
277,5.759942710935415
278,5.770025266902349
279,5.772866223484198
280,5.783585149613466
281,5.788474333116805
282,5.8034139373586555
283,5.8113590420998955
284,5.820747283369757
285,5.833954175818011
286,5.833430165392725
287,5.839592728594327
288,5.832032042312097
289,5.816387542585546
290,5.80205824928583
291,5.786197420398641
292,5.771226832397038
293,5.771110854316831
294,5.770553365058783
295,5.774885379591568
296,5.7728749940621285
297,5.774353058218101
298,5.770484092218788
299,5.7594180718094385
300,5.758635538762825
301,5.751059704583101
302,5.742570905215452
303,5.7336212871579795
304,5.729645342763662
305,5.717426329664134
306,5.719224467597611
307,5.719194201074696
308,5.703456155424543
309,5.699402502412398
310,5.693740453593356
311,5.694182091020654
312,5.688243580227651
313,5.685100142218787
314,5.669639481321625
315,5.664619005471486
316,5.64998648693193
317,5.6307298686317475
318,5.643808714298027
319,5.65682382321379
320,5.661846714199946
321,5.657947241618436
322,5.6523751337857036
323,5.6515932282620955
324,5.661897457937606
325,5.662395208928241
326,5.664450739410209
327,5.66810414280728
328,5.674077422889323
329,5.675370955997573
330,5.687325998009854
331,5.683465683260795
332,5.691025816674712
333,5.68456897003066
334,5.678562009544346
335,5.680547896445433
336,5.679105190019541
337,5.679185211323183
338,5.6745034462765815
339,5.670667928221358
340,5.677073955876528
341,5.678981857274922
342,5.683386126798055
343,5.682955605816378
344,5.683300486511522
345,5.680600845243476
346,5.683111412705198
347,5.68660802873725
348,5.689574959635564
349,5.6877056096036505
350,5.688116561530993
351,5.688181838447587
352,5.682281955565504
353,5.681202620030839
354,5.685073283614753
355,5.68794150499702
356,5.685595360856387
357,5.69398696637995
358,5.695819755629465
359,5.693645518020711
360,5.693435915438155
361,5.70058492561807
362,5.711849223146301
363,5.717984380686364
364,5.723073969263198
365,5.725589993515688
366,5.733658875439687
367,5.730831281863264
368,5.7321970150735435
369,5.733835934261833
370,5.72826537691004
371,5.733770087218638
372,5.737836563926672
373,5.736587458515828
374,5.735495830586774
375,5.742606628877993
376,5.739270084988471
377,5.742380255348709
378,5.747005401002918
379,5.739626001382701
380,5.736880541574992
381,5.7318815695572365
382,5.730023672887109
383,5.729091942448896
384,5.728042027673143
385,5.728753643269745
386,5.728869652343724
387,5.7240971468559545
388,5.7198629360102515
389,5.7139117683759615
390,5.707204804703101
391,5.7025751038584405
392,5.702699063266505
393,5.705192446736587
394,5.703281311365211
395,5.695736757220358
396,5.7029128849001145
397,5.707063797948389
398,5.714154855155449
399,5.713342820070779
400,5.715417107698593
401,5.7163599815112915
402,5.718429641070555
403,5.7244999713663285
404,5.715772431569873
405,5.71216588084682
406,5.711591854025195
407,5.713771026469448
408,5.724816171123724
409,5.734598906051377
410,5.743699801001554
411,5.7585471201129375
412,5.769699742392859
413,5.775649340857573
414,5.781468392798784
415,5.788570094952388
416,5.800207883641454
417,5.803216022623249
418,5.808345922665837
419,5.816564426836038
420,5.827020852148487
421,5.830961153381855
422,5.836486545983354
423,5.8461206841550615
424,5.854212088894588
425,5.860885847156465
426,5.864328485404978
427,5.871580857811588
428,5.876016610687863
429,5.882776789239766
430,5.896765507615289
431,5.900434705739812
432,5.898228789297159
433,5.8938055441465345
434,5.895207633164856
435,5.898009336894694
436,5.907346315798284
437,5.914706139414169
438,5.91113303117526
439,5.909078976003193
440,5.904556880064601
441,5.903685258529583
442,5.905200848536187
443,5.906104243524696
444,5.904358991748548
445,5.90636307151626
446,5.908597510266584
447,5.9122796892217355
448,5.9100107346965425
449,5.910361876992589
450,5.906854830152323
451,5.892567367906015
452,5.883143960334588
453,5.87698666587814
454,5.877396142076118
455,5.882268175695387
456,5.883891574047341
457,5.8822012860781
458,5.882098578857431
459,5.889993408984464
460,5.886399044712775
461,5.88480453137654
462,5.888055315336494
463,5.887192219666192
464,5.885105637109997
465,5.878219253185496
466,5.879622304143346
467,5.8797652884421865
468,5.8816372751668435
469,5.882439452907949
