,0
0,4.355271353958644
1,4.9366216875534
2,5.598549431802507
3,6.182590680552552
4,6.301670242484979
5,6.2251522292577075
6,6.425283213604626
7,6.497249367534929
8,6.832154911200915
9,7.040755337300204
10,7.291409273877227
11,7.332934808282207
12,7.267640020269205
13,7.356832765568968
14,7.582716813511138
15,7.223137268996316
16,7.097261032628995
17,7.096449214340569
18,6.7580486242288575
19,6.744177182639674
20,6.660957995589975
21,6.4889749154613225
22,6.458731042430799
23,6.370218376380349
24,6.367557611628189
25,6.214027135008196
26,6.01627103202798
27,5.926425044181214
28,5.841350423640938
29,5.685580199432502
30,5.642913691099895
31,5.660592761220377
32,5.618926850890153
33,5.6483462815367815
34,5.660282500213485
35,5.6829468044992835
36,5.679258570559026
37,5.679277587164831
38,5.6918810453777215
39,5.74711840844594
40,5.769635029473959
41,5.812030957137875
42,5.767679477855339
43,5.81973577497008
44,5.833141100495153
45,5.8123024725094234
46,5.83580321874043
47,5.812186072496518
48,5.809576520548173
49,5.777644627674877
50,5.777093545696916
51,5.7695368687044635
52,5.820618789377793
53,5.806206335215065
54,5.788437771006238
55,5.818927710506814
56,5.833763073701522
57,5.862699634543962
58,5.885386883026728
59,5.936970445398028
60,5.930589748465523
61,5.99673066232233
62,6.035098994251817
63,6.042380651336005
64,6.089924340421564
65,6.09759546796437
66,6.118172747587467
67,6.134648127464248
68,6.167639314538363
69,6.203974404762056
70,6.232962403960543
71,6.272535024521875
72,6.324634698218128
73,6.334253570492094
74,6.347942491977042
75,6.363410463232732
76,6.37915256510371
77,6.370313183220366
78,6.3976102451644286
79,6.395832624641673
80,6.413653562056826
81,6.419829701216446
82,6.368190053032928
83,6.3577972648021746
84,6.356727425278354
85,6.336857625142369
86,6.28131893535144
87,6.256431287089718
88,6.24031493133608
89,6.231958540148025
90,6.252855628269631
91,6.250667942256514
92,6.251468765858739
93,6.253783522432921
94,6.282720361928792
95,6.281393228056643
96,6.271776019767192
97,6.2650126803655395
98,6.254055024581838
99,6.25800656801247
100,6.280986746792289
101,6.275248095225877
102,6.291730106264583
103,6.299909762255189
104,6.299689128977917
105,6.3171387668081325
106,6.320148712046435
107,6.332063072502952
